"OBJECTID","POINT_X","POINT_Y"
302,498071.9318,315840.9547
302,497982.9422,315835.72
302,497973.0545,315849.0975
303,498019.0034,315796.7507
303,498109.1562,315801.9854
303,498119.0439,315787.4446
303,498029.4727,315781.6283
303,498019.0034,315796.7507
304,497536.7363,315697.8112
304,497559.0777,315685.701
304,497566.4389,315684.9648
304,497578.7077,315696.4975
304,497587.2959,315696.4975
304,497587.1323,315681.1206
304,497572.7369,315672.3962
304,497555.288,315670.6513
304,497529.7568,315685.597
304,497536.7363,315697.8112
305,497600.6552,315697.6971
305,497608.071,315697.2609
305,497625.9562,315688.1002
305,497643.8413,315699.442
305,497653.4382,315699.0058
305,497653.4382,315684.1742
305,497648.6398,315684.1742
305,497635.1169,315674.5773
305,497618.5404,315673.2686
305,497601.5276,315683.3017
305,497600.6552,315697.6971
306,497653.4382,315699.0058
306,497665.2163,315700.3145
306,497680.0479,315690.2813
306,497688.3361,315690.7175
306,497694.4432,315696.3884
306,497702.2953,315684.1742
306,497691.8259,315679.3757
306,497691.8259,315668.4701
306,497676.5581,315669.7788
306,497675.6856,315677.6308
306,497660.4178,315685.0466
306,497653.4382,315684.1742
306,497653.4382,315699.0058
307,497686.155,315635.7534
307,497666.9612,315625.7202
307,497656.0556,315624.8478
307,497655.6194,315639.2432
307,497662.1627,315639.6794
307,497678.7392,315650.585
307,497679.1754,315658.0008
307,497693.1346,315658.0008
307,497693.5708,315649.2763
307,497704.0402,315642.733
307,497697.0606,315629.6463
307,497686.155,315635.7534
308,497655.6194,315639.2432
308,497656.0556,315624.8478
308,497643.5959,315625.5158
308,497626.297,315636.5577
308,497605.6854,315623.4914
308,497601.9639,315623.8186
308,497601.9639,315639.1955
308,497620.9396,315649.992
308,497633.372,315648.6833
308,497651.039,315638.8683
308,497655.6194,315639.2432
309,497551.9277,315623.7777
309,497543.5849,315636.0465
309,497560.0251,315645.3708
309,497573.5207,315645.1254
309,497586.771,315637.7641
309,497590.9424,315638.0095
309,497591.1878,315621.8147
309,497583.8265,315621.3239
309,497564.9326,315631.139
309,497551.9277,315623.7777
310,497311.0596,315617.614
310,497308.7331,315631.5732
310,497382.4064,315637.7772
310,497383.1819,315622.2671
310,497311.0596,315617.614
311,497358.3656,315659.7338
311,497357.4932,315674.1292
311,497402.8604,315675.8741
311,497403.2967,315661.9149
311,497358.3656,315659.7338
312,497355.7483,315696.3766
312,497354.4396,315709.8995
312,497400.2431,315712.9531
312,497401.1155,315699.4301
312,497355.7483,315696.3766
313,497302.0928,315741.7438
313,497375.3784,315747.8509
313,497376.2508,315731.7107
313,497302.9653,315727.7847
313,497302.0928,315741.7438
314,497295.5495,315743.0525
314,497296.4219,315728.2209
314,497244.9475,315725.6036
314,497243.6389,315739.9989
314,497295.5495,315743.0525
315,497249.3098,315697.249
315,497310.3811,315697.6853
315,497310.8173,315652.7542
315,497304.2739,315644.9022
315,497259.3429,315644.466
315,497259.3429,315657.9889
315,497297.7306,315657.5527
315,497296.4219,315682.8537
315,497248.4373,315683.7261
315,497249.3098,315697.249
316,497394.5705,315749.5755
316,497422.707,315750.8842
316,497424.0156,315736.816
316,497429.5775,315736.4888
316,497428.9231,315751.8657
316,497440.7012,315752.1928
316,497442.0098,315727.9824
316,497448.226,315727.6553
316,497449.2075,315700.1732
316,497443.6457,315700.1732
316,497443.6457,315697.883
316,497434.8122,315697.883
316,497434.485,315700.1732
316,497422.0526,315700.1732
316,497422.3798,315697.883
316,497407.6572,315698.2102
316,497407.0029,315718.1674
316,497406.0214,315724.3836
316,497396.2064,315724.7108
316,497396.2064,315729.6183
316,497409.6202,315729.6183
316,497408.6387,315744.668
316,497394.2434,315744.668
316,497394.5705,315749.5755
317,497428.2688,315639.9744
317,497428.2688,315622.9616
317,497420.0896,315621.9801
317,497419.7624,315627.542
317,497411.2561,315627.8692
317,497410.6018,315625.2518
317,497389.9902,315625.2518
317,497390.3174,315633.1038
317,497398.4965,315633.7582
317,497398.1694,315644.2275
317,497387.0457,315644.5547
317,497386.7185,315656.3327
317,497407.0029,315656.9871
317,497407.3692,315660.1706
317,497408.2686,315663.2463
317,497409.6752,315666.1256
317,497411.5484,315668.7257
317,497413.8343,315670.9715
317,497416.467,315672.7984
317,497419.3708,315674.1537
317,497422.462,315674.9985
317,497425.6515,315675.3085
317,497429.3121,315675.1295
317,497432.8965,315674.3655
317,497436.312,315673.0365
317,497439.47,315671.1767
317,497442.2888,315668.8343
317,497444.6953,315666.0701
317,497446.6271,315662.9556
317,497448.0343,315659.5715
317,497448.8804,315656.0056
317,497448.9958,315653.1842
317,497448.6602,315650.3804
317,497447.8821,315647.6659
317,497446.6816,315645.1101
317,497445.0891,315642.7782
317,497443.1455,315640.7297
317,497440.9003,315639.0172
317,497438.411,315637.6842
317,497432.8491,315636.0483
317,497428.2688,315639.9744
318,497451.5897,316116.3548
318,497467.2553,316089.1102
318,497438.6485,316088.4291
318,497451.5897,316116.3548
319,497564.8564,315847.1886
319,497560.6109,315848.5187
319,497556.2035,315849.1259
319,497551.7565,315848.9934
319,497547.393,315848.1249
319,497543.2342,315846.5444
319,497539.3953,315844.2958
319,497535.9826,315841.4415
319,497533.0909,315838.0604
319,497530.8002,315834.2464
319,497529.1741,315830.1052
319,497528.2576,315825.7516
319,497528.0763,315821.3063
319,497528.9601,315816.8986
319,497530.5779,315812.7043
319,497532.8829,315808.8447
319,497535.8084,315805.4314
319,497539.2698,315802.563
319,497543.1672,315800.3225
319,497547.3878,315798.7746
319,497551.8096,315797.9642
319,497556.3048,315797.9145
319,497560.7434,315798.6271
319,497564.9972,315800.0813
319,497568.9431,315802.2351
319,497576.4354,315791.3373
319,497571.7315,315788.7522
319,497566.7242,315786.8195
319,497561.5033,315785.574
319,497556.1628,315785.038
319,497550.7986,315785.2212
319,497545.507,315786.1202
319,497540.3833,315787.719
319,497535.5195,315789.9888
319,497531.003,315792.8888
319,497526.915,315796.3668
319,497523.3289,315800.3605
319,497520.3093,315804.7979
319,497517.9104,315809.5993
319,497516.1752,315814.6785
319,497515.1351,315819.9441
319,497514.9352,315825.469
319,497515.5236,315830.9661
319,497516.8883,315836.3236
319,497519.0014,315841.4323
319,497521.8201,315846.1883
319,497525.2868,315850.4949
319,497529.3311,315854.2643
319,497533.8706,315857.4198
319,497538.813,315859.8972
319,497544.0576,315861.6461
319,497549.4977,315862.6309
319,497555.0226,315862.8315
319,497560.5198,315862.2439
319,497565.8774,315860.88
319,497570.9864,315858.7676
319,497564.8564,315847.1886
320,497857.6464,314365.501
320,497855.4369,314403.6139
320,497828.3713,314402.5092
320,497828.9236,314396.4332
320,497788.0489,314395.8808
320,497786.9442,314421.2894
320,497880.2932,314426.2607
320,497882.5026,314366.6057
320,497857.6464,314365.501
321,497788.1025,314362.0245
321,497878.5342,314366.4293
321,497879.3253,314349.7167
321,497870.4564,314349.7167
321,497870.8184,314340.6668
321,497861.9495,314341.2098
321,497862.3115,314331.436
321,497788.8265,314329.626
321,497788.1025,314362.0245
322,497830.2446,314292.2932
322,497895.8029,314294.1574
322,497896.6168,314265.534
322,497831.0585,314263.6698
322,497830.2446,314292.2932
323,497863.0384,314244.0804
323,497889.8786,314244.8937
323,497890.8728,314212.0835
323,497864.0327,314211.2702
323,497863.0384,314244.0804
324,497863.0384,314244.0804
324,497864.6955,314185.0883
324,497864.3576,314181.5529
324,497863.4611,314178.1164
324,497862.0289,314174.8665
324,497860.0976,314171.886
324,497857.7164,314169.2511
324,497854.946,314167.0288
324,497851.8572,314165.276
324,497848.5287,314164.0373
324,497845.0455,314163.3443
324,497841.4963,314163.2148
324,497837.8508,314243.0862
324,497863.0384,314244.0804
325,497657.9101,314218.6227
325,497658.7595,314197.3894
325,497599.841,314195.0327
325,497598.9916,314216.2659
325,497657.9101,314218.6227
326,497599.841,314195.0327
326,497616.0212,314195.6799
326,497616.7492,314177.4809
326,497600.5689,314176.8337
326,497599.841,314195.0327
327,497661.5301,314153.0613
327,497662.3794,314131.8281
327,497603.4609,314129.4713
327,497602.6116,314150.7046
327,497661.5301,314153.0613
328,497603.4609,314129.4713
328,497619.6412,314130.1186
328,497620.3691,314111.9195
328,497604.1889,314111.2723
328,497603.4609,314129.4713
329,497663.5412,314079.8579
329,497664.3905,314058.6246
329,497605.472,314056.2679
329,497604.6227,314077.5011
329,497663.5412,314079.8579
330,497605.472,314056.2679
330,497625.2825,314057.0603
330,497626.1428,314035.5523
330,497606.3323,314034.7599
330,497605.472,314056.2679
331,497667.9464,313998.8207
331,497669.5145,313961.4466
331,497611.9975,313959.0333
331,497610.4293,313996.4074
331,497667.9464,313998.8207
332,497694.0905,314069.2087
332,497737.9321,314070.0131
332,497738.7279,314026.64
332,497694.8863,314025.8355
332,497694.0905,314069.2087
333,497696.906,313998.0163
333,497738.3343,313998.4185
333,497738.7518,313955.4166
333,497697.3235,313955.0144
333,497696.906,313998.0163
334,497766.4895,314072.8287
334,497810.3311,314073.6331
334,497811.127,314030.2599
334,497767.2853,314029.4555
334,497766.4895,314072.8287
335,497769.305,314001.6363
335,497810.7334,314002.0385
335,497811.1509,313959.0366
335,497769.7225,313958.6343
335,497769.305,314001.6363
336,497956.1075,314445.2616
336,497972.1961,314445.2616
336,497973.7392,314387.7736
336,498006.1709,314387.3567
336,498006.7062,314368.85
336,497956.6438,314368.036
336,497956.1075,314445.2616
337,497992.0796,314368.6122
337,498016.7898,314369.014
337,498016.9475,314365.1745
337,498016.5112,314361.3566
337,498015.4912,314357.6518
337,498013.912,314354.1485
337,498011.8114,314350.9307
337,498009.2397,314348.0755
337,498006.2584,314345.651
337,497992.0802,314345.9526
337,497992.0796,314368.6122
338,498006.7062,314368.85
338,498005.3423,314421.2497
338,498020.6996,314421.6494
338,498022.0634,314369.2497
338,498006.7062,314368.85
339,497972.33,314440.4874
339,498020.5451,314441.2648
339,498020.6996,314421.6494
339,497972.867,314421.3332
339,497972.33,314440.4874
340,497849.9933,314075.2935
340,497893.5732,314076.7743
340,497894.631,313986.0181
340,497893.2349,313981.2749
340,497891.1775,313976.7789
340,497888.5008,313972.6217
340,497885.2594,313968.8881
340,497881.5193,313965.6541
340,497877.3567,313962.9858
340,497872.8565,313960.9375
340,497868.1105,313959.551
340,497863.2154,313958.8545
340,497858.271,313958.8622
340,497853.3781,313959.574
340,497849.9933,314075.2935
341,498057.2393,314447.9146
341,498131.4484,314451.5346
341,498114.5553,314443.088
341,498110.4731,314438.4094
341,498105.9233,314434.1842
341,498100.9559,314430.4589
341,498095.6256,314427.2744
341,498089.991,314424.6658
341,498084.1142,314422.6618
341,498078.0598,314421.2845
341,498071.8944,314420.549
341,498065.6859,314420.4633
341,498057.8427,314419.2567
341,498057.2393,314447.9146
342,498057.2393,314447.9146
342,498056.9377,314405.6818
342,498035.218,314404.7768
342,498035.218,314447.9146
342,498057.2393,314447.9146
343,498056.9377,314405.6818
343,498068.4009,314394.822
343,498050.3011,314375.2139
343,498037.3296,314386.6771
343,498037.0279,314397.5369
343,498044.9297,314405.1815
343,498056.9377,314405.6818
344,497687.3754,314271.1706
344,497729.7967,314271.1706
344,497729.7967,314252.9059
344,497687.3754,314252.9059
344,497687.3754,314271.1706
345,497803.4448,314272.349
345,497803.4448,314254.6735
345,497763.3802,314254.6735
345,497763.3802,314272.349
345,497803.4448,314272.349
346,497704.113,314291.9854
346,497786.3462,314293.0713
346,497786.3462,314275.4542
346,497763.1785,314275.6956
346,497763.3802,314254.6735
346,497729.7967,314252.9059
346,497729.6336,314273.7649
346,497703.8113,314273.7649
346,497704.113,314291.9854
347,497704.294,314252.9059
347,497789.7248,314254.6735
347,497790.2075,314239.7374
347,497704.0526,314237.0828
347,497704.294,314252.9059
348,497788.0489,314395.8808
348,497797.995,314396.0152
348,497798.2234,314386.9025
348,497801.1798,314387.4331
348,497804.1822,314387.5219
348,497807.1649,314387.1671
348,497810.0626,314386.3763
348,497812.8121,314385.167
348,497815.3533,314383.5655
348,497816.0655,314382.9843
348,497816.6677,314382.2896
348,497817.142,314381.502
348,497817.4744,314380.6449
348,497817.655,314379.7434
348,497817.6786,314378.8244
348,497817.5444,314377.9149
348,497817.2564,314377.0418
348,497816.8231,314376.231
348,497816.2573,314375.5063
348,497815.5757,314374.8893
348,497812.5147,314373.058
348,497809.2268,314371.6748
348,497805.7772,314370.767
348,497802.2343,314370.3527
348,497798.6683,314370.44
348,497798.6403,314362.5378
348,497788.1025,314362.0245
348,497788.0489,314395.8808
349,496886.3317,314322.5966
349,496919.9569,314324.6837
349,496919.9569,314314.944
349,496886.7955,314313.0888
349,496886.3317,314322.5966
350,496885.1441,314421.8747
350,496952.2055,314425.7225
350,496952.7552,314415.2785
350,496885.1441,314411.9804
350,496885.1441,314421.8747
351,496956.8475,314432.0138
351,497004.103,314433.9053
351,497004.5668,314422.7742
351,496956.7958,314421.1509
351,496956.8475,314432.0138
352,496939.1372,314396.5682
352,497003.4502,314400.2786
352,497004.2747,314387.0862
352,496939.1372,314384.2003
352,496939.1372,314396.5682
353,496939.1372,314361.9381
353,497003.8625,314365.6485
353,497004.687,314352.4561
353,496939.5495,314348.7457
353,496939.1372,314361.9381
354,496942.8476,314325.659
354,497006.336,314328.1326
354,497006.7483,314315.3524
354,496942.8476,314313.2911
354,496942.8476,314325.659
355,496944.6627,314288.9924
355,497009.1303,314292.0071
355,497009.3622,314280.876
355,496944.8946,314277.3975
355,496944.6627,314288.9924
356,496947.4801,314253.1053
356,497011.5274,314255.8446
356,497011.6578,314244.6265
356,496947.6105,314240.4524
356,496947.4801,314253.1053
357,496954.2438,314215.8599
357,496993.8983,314217.2513
357,496994.594,314205.5985
357,496954.4177,314203.3375
357,496954.2438,314215.8599
358,496883.5489,314349.9605
358,496916.7103,314352.0476
358,496917.1741,314343.0036
358,496884.0127,314340.4527
358,496883.5489,314349.9605
359,496888.8826,314296.8559
359,496922.9716,314299.8706
359,496923.8991,314288.9714
359,496889.8102,314285.9567
359,496888.8826,314296.8559
360,496956.5194,314179.1978
360,496997.5368,314180.28
360,496996.9498,314167.7575
360,496956.5452,314167.2684
360,496956.5194,314179.1978
361,496959.2757,314142.1295
361,496999.7999,314143.8687
361,497000.1477,314132.3898
361,496959.7975,314130.9984
361,496959.2757,314142.1295
362,496962.7469,314105.3191
362,496992.4298,314105.3191
362,496992.6617,314108.7976
362,497040.6645,314109.9571
362,497040.8964,314096.7389
362,496989.4151,314097.2027
362,496989.647,314092.5647
362,496962.9788,314092.3328
362,496962.7469,314105.3191
363,496964.3702,314069.04
363,496995.2126,314069.04
363,496995.2126,314072.9823
363,497043.9111,314074.1417
363,497044.143,314062.7787
363,496989.8789,314061.1555
363,496989.647,314055.8218
363,496964.1383,314056.2856
363,496964.3702,314069.04
364,497054.9115,314111.505
364,497086.2435,314111.9172
364,497085.8312,314116.0399
364,497134.0659,314117.6889
364,497134.4782,314104.9088
364,497082.1208,314102.8475
364,497082.9453,314099.1371
364,497055.3237,314098.3126
364,497054.9115,314111.505
365,497135.3027,314082.2343
365,497135.715,314069.4542
365,497084.3559,314066.3046
365,497084.364,314062.4178
365,497055.736,314062.858
365,497055.5804,314074.7277
365,497089.2056,314076.1191
365,497088.9737,314079.1337
365,497135.3027,314082.2343
366,497019.2699,314035.861
366,497101.3618,314039.8033
366,497101.3618,314027.7446
366,497019.2699,314024.0342
366,497019.2699,314035.861
367,496911.5023,314119.5502
367,496938.6343,314119.8111
367,496938.8952,314107.9409
367,496911.3718,314107.68
367,496911.5023,314119.5502
368,496915.5428,314085.1698
368,496943.9889,314084.7575
368,496943.9889,314072.8019
368,496915.5428,314072.3896
368,496915.5428,314085.1698
369,496920.3832,314049.0899
369,496946.9741,314050.0175
369,496946.9741,314038.268
369,496920.6924,314038.5772
369,496920.3832,314049.0899
370,496907.4586,314154.7697
370,496934.5906,314155.5524
370,496934.721,314143.5517
370,496907.4586,314143.0299
370,496907.4586,314154.7697
371,496950.3753,314000.8552
371,496980.0582,313999.9276
371,496979.4398,313987.8689
371,496950.3753,313988.7965
371,496950.3753,314000.8552
372,496969.8547,313972.7182
